ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
1018,G493127,08/19/2001 01:05:00 AM,073XX S DORCHESTER AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0324,003,5,43,01A,1186808,1856707,2001,03/19/2019 04:11:22 PM,41.761915482,-87.590885285,"(41.761915482, -87.590885285)"
1019,G494503,08/19/2001 04:34:00 PM,060XX S RHODES AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0313,003,20,42,01A,1180958,1865075,2001,03/19/2019 04:11:22 PM,41.785014658,-87.612068766,"(41.785014658, -87.612068766)"
11823422,JC387223,08/10/2019 07:13:00 PM,004XX E 61ST ST,0142,HOMICIDE,RECKLESS HOMICIDE,STREET,true,false,0313,003,20,42,01B,1180077,1864658,2019,10/21/2019 04:10:36 PM,41.783890605,-87.615311631,"(41.783890605, -87.615311631)"
1064,G538725,09/08/2001 02:38:00 PM,069XX S STONY ISLAND  AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0332,003,,,01A,1188124,1859115,2001,03/18/2019 04:08:09 PM,41.768491974,-87.585985384,"(41.768491974, -87.585985384)"
1070,G539798,09/10/2001 04:50:00 PM,073XX S DANTE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,false,false,0324,003,5,43,01A,1187144,1856544,2001,03/18/2019 04:08:09 PM,41.761460231,-87.589658989,"(41.761460231, -87.589658989)"
1082,G555677,09/16/2001 03:38:00 PM,062XX S DR MARTIN LUTHER KING JR DR,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0311,003,20,40,01A,1179993,1863671,2001,03/18/2019 04:08:09 PM,41.781184105,-87.615649806,"(41.781184105, -87.615649806)"
1101,G576571,09/25/2001 11:39:00 PM,064XX S STATE STREET,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0312,003,,,01A,1177392,1862132,2001,03/19/2019 04:11:22 PM,41.777020104,-87.625232019,"(41.777020104, -87.625232019)"
1105,G584856,09/26/2001 10:00:00 AM,068XX S ST. LAWRENCE AV,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,true,true,0321,003,,,01A,1181417,1859831,2001,03/19/2019 04:11:22 PM,41.77061404,-87.610547492,"(41.77061404, -87.610547492)"
1109,G583586,09/29/2001 04:58:00 AM,069XX S DORCHESTER AVE,0110,HOMICIDE,FIRST DEGREE MURDER,COACH HOUSE,true,true,0321,003,5,43,01A,1186741,1859087,2001,03/19/2019 04:11:22 PM,41.768448004,-87.591055569,"(41.768448004, -87.591055569)"
1128,G596121,10/04/2001 06:20:00 PM,020XX E 71 ST,0110,HOMICIDE,FIRST DEGREE MURDER,RESTAURANT,false,false,0331,003,,,01A,1190984,1858323,2001,03/19/2019 04:11:22 PM,41.766249991,-87.575527839,"(41.766249991, -87.575527839)"
1132,G599389,10/06/2001 05:16:00 AM,064XX S DREXEL AVE,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,true,false,0312,003,20,42,01A,1183501,1862441,2001,03/19/2019 04:11:22 PM,41.77772781,-87.602827178,"(41.77772781, -87.602827178)"
1157,G625393,10/18/2001 01:30:00 AM,066XX S RHODES AVE,0110,HOMICIDE,FIRST DEGREE MURDER,VACANT LOT,false,false,0321,003,20,42,01A,1181045,1861011,2001,03/19/2019 04:11:22 PM,41.773860649,-87.611874802,"(41.773860649, -87.611874802)"
11507837,JB516353,11/15/2018 01:04:00 AM,071XX S STATE ST,0142,HOMICIDE,RECKLESS HOMICIDE,STREET,true,false,0323,003,6,69,01B,1177519,1857812,2018,04/13/2019 03:55:48 PM,41.765162688,-87.624896894,"(41.765162688, -87.624896894)"
1152,G620205,10/15/2001 05:10:00 PM,064XX S LANGLEY AVE,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,true,false,0312,003,20,42,01A,1181999,1862482,2001,03/19/2019 04:11:22 PM,41.777875199,-87.608332208,"(41.777875199, -87.608332208)"
1354,HH180733,02/11/2002 02:00:00 PM,065XX S PROMONTARY DR.,0110,HOMICIDE,FIRST DEGREE MURDER,PARK PROPERTY,false,false,0331,003,,,01A,1192511,1861926,2002,03/19/2019 04:11:22 PM,41.776099836,-87.569813696,"(41.776099836, -87.569813696)"
1359,HH199124,02/20/2002 09:56:00 PM,070XX S MICHIGAN AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0322,003,6,69,01A,1178382,1858306,2002,03/19/2019 04:11:22 PM,41.766498729,-87.621718782,"(41.766498729, -87.621718782)"
1210,G680794,11/12/2001 10:03:00 AM,074XX S LUELLA AVE,0110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,true,false,0333,003,7,43,01A,1192502,1856084,2001,03/18/2019 04:08:09 PM,41.760069167,-87.570036745,"(41.760069167, -87.570036745)"
1212,G684456,11/13/2001 10:45:00 PM,073XX S PHILLIPS AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0334,003,7,43,01A,1193921,1856721,2001,03/18/2019 04:08:09 PM,41.761782474,-87.564815341,"(41.761782474, -87.564815341)"
1229,G694994,11/18/2001 11:15:00 PM,020XX E 67 STREET,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0331,003,,,01A,1191168,1860954,2001,03/19/2019 04:11:22 PM,41.773465209,-87.574768371,"(41.773465209, -87.574768371)"
1247,G718132,11/29/2001 09:00:00 AM,074XX S KIMBARK AVE,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,false,false,0324,003,5,43,01A,1186166,1856009,2001,03/19/2019 04:11:22 PM,41.760015287,-87.593260266,"(41.760015287, -87.593260266)"
1273,G746173,12/13/2001 06:30:00 PM,067XX S EAST END AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0332,003,5,43,01A,1188698,1860534,2001,03/19/2019 04:11:22 PM,41.772372122,-87.5838361,"(41.772372122, -87.5838361)"
1279,G754527,12/17/2001 06:30:00 PM,061XX S DR MARTIN LUTHER KING JR DR,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,true,false,0311,003,20,40,01A,1179976,1864308,2001,03/19/2019 04:11:22 PM,41.782932485,-87.61569264,"(41.782932485, -87.61569264)"
1314,HH110742,01/06/2002 09:53:00 PM,014XX E 67 ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0332,003,,,01A,1187064,1860858,2002,03/18/2019 04:08:09 PM,41.773300126,-87.589815515,"(41.773300126, -87.589815515)"
1317,HH114518,01/08/2002 08:08:00 PM,006XX E 64 STREET,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0312,003,,,01A,1181811,1862723,2002,03/18/2019 04:08:09 PM,41.778540873,-87.609013972,"(41.778540873, -87.609013972)"
1321,HH114959,01/09/2002 01:55:00 AM,063XX S EBERHART AVE,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,true,false,0312,003,20,42,01A,1180668,1863088,2002,03/19/2019 04:11:22 PM,41.779568811,-87.613193035,"(41.779568811, -87.613193035)"
1330,HH131198,01/17/2002 12:51:00 AM,009XX E MARQUETTE RD,0110,HOMICIDE,FIRST DEGREE MURDER,VACANT LOT,true,false,0321,003,20,42,01A,1183805,1861451,2002,03/19/2019 04:11:22 PM,41.775004068,-87.601743597,"(41.775004068, -87.601743597)"
1501,HH391141,05/23/2002 07:22:00 PM,015XX E 61 ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0314,003,,,01A,1187317,1864692,2002,03/19/2019 04:11:22 PM,41.783814932,-87.5887664,"(41.783814932, -87.5887664)"
1399,HH254048,03/21/2002 04:00:00 PM,071XX S CALUMET AVE,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,true,false,0323,003,6,69,01A,1179713,1857818,2002,03/18/2019 04:08:09 PM,41.765129284,-87.616855105,"(41.765129284, -87.616855105)"
1408,HH261329,03/23/2002 11:12:00 PM,065XX S DR MARTIN LUTHER KING JR DR,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,true,true,0312,003,20,69,01A,1180045,1861769,2002,03/18/2019 04:08:09 PM,41.775963639,-87.615517372,"(41.775963639, -87.615517372)"
1557,HH456271,06/21/2002 02:20:00 AM,066XX S RHODES AVE,0110,HOMICIDE,FIRST DEGREE MURDER,PORCH,false,false,0321,003,20,42,01A,1181042,1861105,2002,03/19/2019 04:11:22 PM,41.774118663,-87.611882909,"(41.774118663, -87.611882909)"
1594,HH490118,07/06/2002 12:23:00 AM,060XX S LASALLE ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0311,003,,,01A,1176336,1864995,2002,03/18/2019 04:08:09 PM,41.784900274,-87.629017298,"(41.784900274, -87.629017298)"
1596,HH494289,07/07/2002 11:14:00 PM,067XX S EVANS AVE,0110,HOMICIDE,FIRST DEGREE MURDER,PORCH,true,false,0321,003,20,42,01A,1182376,1860498,2002,03/18/2019 04:08:09 PM,41.772422184,-87.60701156,"(41.772422184, -87.60701156)"
1602,HH499180,07/09/2002 11:55:00 PM,074XX S DORCHESTER AVE,0110,HOMICIDE,FIRST DEGREE MURDER,PUBLIC GRAMMAR SCHOOL,true,false,0324,003,5,43,01A,1186829,1855961,2002,03/18/2019 04:08:09 PM,41.759867892,-87.590831919,"(41.759867892, -87.590831919)"
1617,HH510619,07/15/2002 01:20:00 AM,073XX S RIDGELAND AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0324,003,8,43,01A,1189151,1856483,2002,03/19/2019 04:11:22 PM,41.761244993,-87.582305221,"(41.761244993, -87.582305221)"
1629,HH527219,07/22/2002 11:40:00 AM,070XX S EAST END AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0332,003,5,43,01A,1188996,1858571,2002,03/19/2019 04:11:22 PM,41.766978356,-87.582806527,"(41.766978356, -87.582806527)"
1506,HH356513,05/26/2002 07:37:00 PM,022XX E 71 ST.,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0333,003,,,01A,1192475,1858295,2002,03/19/2019 04:11:22 PM,41.76613698,-87.570063796,"(41.76613698, -87.570063796)"
1518,HH417546,06/04/2002 03:20:00 AM,062XX S EVANS AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0313,003,20,42,01A,1182291,1863899,2002,03/19/2019 04:11:22 PM,41.781756818,-87.607217875,"(41.781756818, -87.607217875)"
1519,HH418277,06/04/2002 12:15:00 PM,065XX S DORCHESTER AVE,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,false,false,0321,003,20,42,01A,1186494,1861897,2002,03/19/2019 04:11:22 PM,41.776164735,-87.591872133,"(41.776164735, -87.591872133)"
1524,HH424396,06/07/2002 03:07:00 AM,071XX S SOUTH CHICAGO AVE,0110,HOMICIDE,FIRST DEGREE MURDER,CLUB,true,false,0323,003,5,69,01A,1183013,1857906,2002,03/19/2019 04:11:22 PM,41.765294699,-87.604757012,"(41.765294699, -87.604757012)"
1669,HH563384,08/07/2002 03:38:00 AM,071XX S UNIVERSITY AVE,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,true,false,0324,003,5,69,01A,1185117,1857890,2002,03/19/2019 04:11:22 PM,41.76520163,-87.597045801,"(41.76520163, -87.597045801)"
1681,HH572637,08/11/2002 09:15:00 AM,012XX E 75TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,true,true,0324,003,5,43,01A,1186062,1855528,2002,03/18/2019 04:08:09 PM,41.758697832,-87.59365658,"(41.758697832, -87.59365658)"
1749,HH640653,09/11/2002 04:00:00 PM,060XX S INDIANA AVE,0110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,false,false,0311,003,20,40,01A,1178630,1865109,2002,03/19/2019 04:11:22 PM,41.785161229,-87.620603115,"(41.785161229, -87.620603115)"
1750,HH641312,09/11/2002 06:27:00 PM,022XX E 71ST ST,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,true,false,0333,003,5,43,01A,1192259,1858290,2002,03/19/2019 04:11:22 PM,41.766128517,-87.57085566,"(41.766128517, -87.57085566)"
1755,HH454035,09/11/2002 03:15:00 AM,060XX S COTTAGE GROVE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0313,003,20,42,01A,1182605,1865047,2002,03/19/2019 04:11:22 PM,41.784899752,-87.606031086,"(41.784899752, -87.606031086)"
1756,HH644308,09/13/2002 06:15:00 AM,003XX E 68TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0322,003,20,69,01A,1179426,1859995,2002,03/19/2019 04:11:22 PM,41.771109757,-87.617840659,"(41.771109757, -87.617840659)"
1766,HH657531,09/19/2002 02:10:00 AM,016XX E 74TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,PORCH,false,false,0324,003,8,43,01A,1188427,1856242,2002,03/19/2019 04:11:22 PM,41.760600983,-87.58496638,"(41.760600983, -87.58496638)"
1638,HH541423,07/27/2002 02:05:00 PM,024XX E 75TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0334,003,7,43,01A,1193658,1855703,2002,03/19/2019 04:11:22 PM,41.758995448,-87.565812535,"(41.758995448, -87.565812535)"
1651,HH551970,08/02/2002 12:55:00 AM,005XX E 67TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,true,false,0321,003,20,42,01A,1180834,1860702,2002,03/19/2019 04:11:22 PM,41.773017577,-87.61265777,"(41.773017577, -87.61265777)"
1813,HH706343,10/11/2002 02:25:00 AM,015XX E 73RD ST,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,true,true,0324,003,5,43,01A,1187735,1856892,2002,03/19/2019 04:11:22 PM,41.762401133,-87.587481894,"(41.762401133, -87.587481894)"
1830,HH739327,10/26/2002 10:55:00 AM,072XX S CORNELL AVE,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,0324,003,8,43,01A,1188486,1857378,2002,03/19/2019 04:11:22 PM,41.763716858,-87.584713912,"(41.763716858, -87.584713912)"
1856,HH765314,11/07/2002 07:39:00 PM,071XX S SOUTH CHICAGO AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0324,003,5,69,01A,1183007,1857911,2002,03/19/2019 04:11:22 PM,41.765308559,-87.604778849,"(41.765308559, -87.604778849)"
19003,HR473161,08/08/2009 10:17:00 PM,069XX S CORNELL AVE,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,true,false,0332,003,5,43,01A,1188550,1859291,2009,03/18/2019 04:08:09 PM,41.768964765,-87.584418293,"(41.768964765, -87.584418293)"
19012,HR480816,08/13/2009 04:20:00 AM,018XX E 71ST ST,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,0332,003,5,43,01A,1189820,1858296,2009,03/18/2019 04:08:09 PM,41.766203963,-87.579795115,"(41.766203963, -87.579795115)"
19015,HR480904,08/13/2009 05:35:00 AM,071XX S RIDGELAND AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0324,003,5,43,01A,1189100,1858145,2009,03/18/2019 04:08:09 PM,41.765806885,-87.582438963,"(41.765806885, -87.582438963)"
20152,HT583947,11/11/2011 01:30:00 AM,062XX S EBERHART AVE,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,false,false,0313,003,20,42,01A,1180651,1863811,2011,03/18/2019 04:08:09 PM,41.781553183,-87.613233162,"(41.781553183, -87.613233162)"
20171,HT616260,12/03/2011 03:45:00 PM,062XX S ST LAWRENCE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0313,003,20,42,01A,1181305,1863867,2011,03/18/2019 04:08:09 PM,41.781691798,-87.610833743,"(41.781691798, -87.610833743)"
20177,HT617759,12/04/2011 05:13:00 PM,066XX S ST LAWRENCE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,PORCH,false,false,0321,003,20,42,01A,1181375,1861143,2011,03/19/2019 04:11:22 PM,41.774215266,-87.610661035,"(41.774215266, -87.610661035)"
20195,HT625528,12/10/2011 12:45:00 AM,073XX S EVANS AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0323,003,6,69,01A,1182497,1856441,2011,03/18/2019 04:08:09 PM,41.761286569,-87.606693651,"(41.761286569, -87.606693651)"
20200,HT635830,12/17/2011 04:52:00 AM,064XX S ELLIS AVE,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,0314,003,20,42,01A,1184163,1862512,2011,03/18/2019 04:08:09 PM,41.777907183,-87.600398086,"(41.777907183, -87.600398086)"
20202,HT639247,12/19/2011 05:41:00 PM,020XX E 68TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,PORCH,true,false,0331,003,5,43,01A,1191157,1860292,2011,03/18/2019 04:08:09 PM,41.771648897,-87.574830096,"(41.771648897, -87.574830096)"
20259,HV128261,01/23/2012 08:56:00 AM,074XX S MERRILL AVE,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,false,false,0333,003,5,43,01A,1191841,1856055,2012,03/18/2019 04:08:09 PM,41.760005657,-87.572460212,"(41.760005657, -87.572460212)"
20284,HV160915,02/20/2012 10:51:00 PM,064XX S DR MARTIN LUTHER KING JR DR,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0312,003,20,42,01A,1180027,1862432,2012,03/19/2019 04:11:22 PM,41.777783389,-87.615563072,"(41.777783389, -87.615563072)"
20286,HV170751,02/24/2012 09:30:00 AM,073XX S BENNETT AVE,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,false,false,0333,003,5,43,01A,1189976,1856768,2012,03/19/2019 04:11:22 PM,41.762007252,-87.579272426,"(41.762007252, -87.579272426)"
20301,HV185891,03/06/2012 06:40:00 PM,065XX S DREXEL AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0321,003,20,42,01A,1183349,1861897,2012,03/19/2019 04:11:22 PM,41.776238566,-87.603401333,"(41.776238566, -87.603401333)"
20339,HV217229,03/27/2012 07:51:00 PM,014XX E 75TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0324,003,5,43,01A,1187031,1855548,2012,03/19/2019 04:11:22 PM,41.758729795,-87.590104677,"(41.758729795, -87.590104677)"
20340,HV217424,03/27/2012 10:58:00 PM,063XX S EVANS AVE,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,true,false,0312,003,20,42,01A,1182310,1863074,2012,03/19/2019 04:11:22 PM,41.779492501,-87.607173759,"(41.779492501, -87.607173759)"
20341,HV217424,03/27/2012 09:58:00 PM,063XX S EVANS AVE,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,true,false,0312,003,20,42,01A,1182310,1863074,2012,03/18/2019 04:08:09 PM,41.779492501,-87.607173759,"(41.779492501, -87.607173759)"
20342,HV217424,03/27/2012 10:57:00 PM,063XX S EVANS AVE,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,true,false,0312,003,20,42,01A,1182310,1863074,2012,03/18/2019 04:08:09 PM,41.779492501,-87.607173759,"(41.779492501, -87.607173759)"
20360,HV241179,04/14/2012 01:23:00 AM,064XX S LANGLEY AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0312,003,20,42,01A,1182001,1862415,2012,03/18/2019 04:08:09 PM,41.777691298,-87.608326947,"(41.777691298, -87.608326947)"
19055,HR506388,08/27/2009 03:36:00 PM,074XX S EAST END AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0324,003,8,43,01A,1188830,1855817,2009,03/18/2019 04:08:09 PM,41.759425115,-87.583502969,"(41.759425115, -87.583502969)"
19057,HR511382,08/30/2009 04:29:00 PM,021XX E 71ST ST,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,0333,003,5,43,01A,1191540,1858274,2009,03/19/2019 04:11:22 PM,41.766102071,-87.573491521,"(41.766102071, -87.573491521)"
19058,HR511382,08/30/2009 05:21:00 PM,021XX E 71ST ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0333,003,5,43,01A,1191540,1858274,2009,03/18/2019 04:08:09 PM,41.766102071,-87.573491521,"(41.766102071, -87.573491521)"
19063,HR521167,09/05/2009 11:40:00 AM,066XX S COTTAGE GROVE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,true,false,0321,003,20,42,01A,1182705,1861064,2009,03/19/2019 04:11:22 PM,41.773967711,-87.605788001,"(41.773967711, -87.605788001)"
19064,HR523131,09/06/2009 06:41:00 PM,073XX S STONY ISLAND AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0324,003,5,43,01A,1188088,1856470,2009,03/19/2019 04:11:22 PM,41.761234721,-87.586201552,"(41.761234721, -87.586201552)"
19067,HR525182,09/08/2009 04:10:00 AM,002XX E 71ST ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0322,003,6,69,01A,1178969,1857991,2009,03/18/2019 04:08:09 PM,41.765620989,-87.619576803,"(41.765620989, -87.619576803)"
19104,HR559671,09/27/2009 09:14:00 PM,060XX S MICHIGAN AVE,0110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,true,true,0311,003,20,40,01A,1178190,1865080,2009,03/18/2019 04:08:09 PM,41.785091647,-87.622217216,"(41.785091647, -87.622217216)"
1915,HH833660,12/12/2002 04:45:00 PM,073XX S GREENWOOD AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STAIRWELL,true,false,0324,003,5,69,01A,1184821,1856633,2002,03/19/2019 04:11:22 PM,41.76175925,-87.598170094,"(41.76175925, -87.598170094)"
19250,HS128114,01/19/2010 08:28:00 PM,060XX S DR MARTIN LUTHER KING JR DR,0110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,false,false,0313,003,20,42,01A,1179958,1864982,2010,03/18/2019 04:08:09 PM,41.784782418,-87.615738011,"(41.784782418, -87.615738011)"
19263,HS151186,02/04/2010 04:46:00 PM,071XX S JEFFERY BLVD,0110,HOMICIDE,FIRST DEGREE MURDER,CURRENCY EXCHANGE,true,false,0333,003,5,43,01A,1190776,1858184,2010,03/19/2019 04:11:22 PM,41.76587359,-87.576294705,"(41.76587359, -87.576294705)"
19267,HS155744,02/07/2010 09:10:00 PM,061XX S DR MARTIN LUTHER KING JR DR,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0311,003,20,40,01A,1179973,1864443,2010,03/19/2019 04:11:22 PM,41.783303006,-87.615699508,"(41.783303006, -87.615699508)"
1927,HH843187,12/17/2002 12:53:00 AM,071XX S RIDGELAND AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0324,003,5,43,01A,1189102,1858080,2002,03/19/2019 04:11:22 PM,41.765628472,-87.582433712,"(41.765628472, -87.582433712)"
19311,HR197374,03/28/2010 10:47:00 AM,074XX S EVANS AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0323,003,6,69,01A,1182510,1855946,2010,03/19/2019 04:11:22 PM,41.759927937,-87.606661331,"(41.759927937, -87.606661331)"
19317,HS238692,04/02/2010 07:35:00 PM,069XX S WABASH AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0322,003,6,69,01A,1177921,1859115,2010,03/19/2019 04:11:22 PM,41.768729167,-87.623384033,"(41.768729167, -87.623384033)"
19339,HS259852,04/15/2010 11:13:00 PM,070XX S ST LAWRENCE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0322,003,6,69,01A,1181458,1858289,2010,03/18/2019 04:08:09 PM,41.766381692,-87.61044471,"(41.766381692, -87.61044471)"
19364,HS285008,05/01/2010 02:36:00 AM,006XX E 62ND ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0313,003,20,42,01A,1181740,1864046,2010,03/19/2019 04:11:22 PM,41.78217295,-87.609233417,"(41.78217295, -87.609233417)"
19417,HS328450,05/26/2010 11:39:00 PM,069XX S JEFFERY BLVD,0110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,true,true,0331,003,5,43,01A,1190742,1859375,2010,03/19/2019 04:11:22 PM,41.769142611,-87.576380906,"(41.769142611, -87.576380906)"
19427,HS337170,05/31/2010 05:30:00 PM,065XX S DR MARTIN LUTHER KING JR DR,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,true,false,0312,003,20,69,01A,1180043,1861837,2010,03/18/2019 04:08:09 PM,41.776150283,-87.615522623,"(41.776150283, -87.615522623)"
19437,HS342825,06/07/2010 01:17:00 PM,067XX S BLACKSTONE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0332,003,5,43,01A,1187358,1860686,2010,03/18/2019 04:08:09 PM,41.772821163,-87.588743255,"(41.772821163, -87.588743255)"
19444,HS357245,06/13/2010 03:22:00 AM,070XX S DR MARTIN LUTHER KING JR DR,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0322,003,6,69,01A,1180135,1858442,2010,03/18/2019 04:08:09 PM,41.766831949,-87.615289269,"(41.766831949, -87.615289269)"
19462,HS370517,06/21/2010 01:52:00 AM,064XX S INGLESIDE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,false,false,0314,003,20,42,01A,1183833,1862486,2010,03/19/2019 04:11:22 PM,41.777843549,-87.601608671,"(41.777843549, -87.601608671)"
19471,HS379339,06/26/2010 02:07:00 AM,071XX S YATES BLVD,0110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,true,false,0334,003,7,43,01A,1193451,1857991,2010,03/18/2019 04:08:09 PM,41.76527896,-87.566496412,"(41.76527896, -87.566496412)"
19506,HS416643,07/18/2010 06:00:00 AM,074XX S EVANS AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0323,003,6,69,01A,1182512,1855878,2010,03/18/2019 04:08:09 PM,41.759741292,-87.606656106,"(41.759741292, -87.606656106)"
19527,HS445654,08/04/2010 05:52:00 PM,074XX S KINGSTON AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0334,003,7,43,01A,1194375,1856204,2010,03/18/2019 04:08:09 PM,41.760352645,-87.563168381,"(41.760352645, -87.563168381)"
19543,HS460541,08/13/2010 01:03:00 PM,020XX E 71ST ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0331,003,5,43,01A,1190984,1858323,2010,03/18/2019 04:08:09 PM,41.766249991,-87.575527839,"(41.766249991, -87.575527839)"
19545,HS463086,08/15/2010 01:23:00 AM,060XX S COTTAGE GROVE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0313,003,20,42,01A,1182606,1865041,2010,03/19/2019 04:11:22 PM,41.784883265,-87.606027606,"(41.784883265, -87.606027606)"
1956,D212672,12/31/2002 09:30:00 AM,061XX S DREXEL AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0313,003,20,42,01A,1183061,1864566,2002,03/19/2019 04:11:22 PM,41.783569249,-87.604374166,"(41.783569249, -87.604374166)"
19570,HS480135,08/25/2010 03:41:00 AM,070XX S DR MARTIN LUTHER KING JR DR,0110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,true,true,0322,003,6,69,01A,1180140,1858257,2010,03/19/2019 04:11:22 PM,41.766324176,-87.615276603,"(41.766324176, -87.615276603)"
19571,HS481845,08/26/2010 12:27:00 AM,064XX S DR MARTIN LUTHER KING JR DR,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0312,003,20,69,01A,1180026,1862452,2010,03/19/2019 04:11:22 PM,41.777838294,-87.615566126,"(41.777838294, -87.615566126)"
